,State,Total night minutes,Total intl minutes,Churn,NewCol,NewCol_calc
3080,MI,118.3,17.5,False,135.8,0
3081,NY,176.4,5.9,False,182.3,0
3082,MS,132.5,12.1,False,144.6,0
3083,MO,316.7,12.5,False,329.2,0
3084,AR,185.5,12.1,False,197.6,0
3085,MS,243.2,10.0,False,253.2,0
3086,NY,160.3,11.2,False,171.5,0
3087,SD,262.1,8.6,False,270.70000000000005,0
3088,AK,207.2,8.9,False,216.1,0
3089,WV,127.9,9.4,False,137.3,0
3090,SC,248.5,12.1,False,260.6,0
3091,VA,240.0,10.6,False,250.6,0
3092,MS,213.5,10.1,False,223.6,0
3093,SD,242.7,8.2,True,250.89999999999998,1
3094,MN,189.6,10.5,False,200.1,0
3095,AL,215.7,10.6,False,226.29999999999998,0
3096,CO,189.2,9.8,False,199.0,0
3097,ME,144.0,10.0,False,154.0,0
3098,GA,165.5,12.0,False,177.5,0
3099,AZ,190.4,10.1,False,200.5,0
3100,MA,290.0,10.4,False,300.4,0
3101,AZ,167.6,8.2,False,175.79999999999998,0
3102,IN,192.0,12.6,False,204.6,0
3103,DE,313.2,13.2,False,326.4,0
3104,WI,174.0,10.3,False,184.3,0
3105,ME,252.3,9.5,False,261.8,0
3106,DC,203.5,11.6,False,215.1,0
3107,GA,364.9,9.1,False,374.0,0
3108,HI,183.8,11.0,False,194.8,0
3109,VA,168.3,11.2,False,179.5,0
3110,NY,245.5,10.6,False,256.1,0
3111,PA,234.8,11.4,False,246.20000000000002,0
3112,AR,151.0,9.3,True,160.3,1
3113,HI,229.2,14.0,True,243.2,1
3114,DE,272.0,12.1,False,284.1,0
3115,WV,163.2,10.0,False,173.2,0
3116,OK,264.2,8.8,False,273.0,0
3117,OR,175.1,13.1,False,188.2,0
3118,ND,253.4,5.2,False,258.6,0
3119,MO,235.3,11.4,False,246.70000000000002,0
3120,AR,158.6,10.8,False,169.4,0
3121,GA,142.6,8.5,False,151.1,0
3122,TN,170.5,14.1,False,184.6,0
3123,MA,219.7,11.3,False,231.0,0
3124,ND,270.9,9.4,False,280.29999999999995,0
3125,IA,253.0,10.5,True,263.5,1
3126,NJ,251.4,10.6,False,262.0,0
3127,MT,284.5,11.7,True,296.2,1
3128,AL,148.8,10.2,False,159.0,0
3129,NY,161.5,5.6,False,167.1,0
3130,PA,165.7,8.7,False,174.39999999999998,0
3131,VT,244.0,8.3,False,252.3,0
3132,NC,241.5,7.8,True,249.3,1
3133,CT,157.2,10.4,False,167.6,0
3134,MO,114.5,11.4,False,125.9,0
3135,WV,283.2,10.8,False,294.0,0
3136,NJ,166.3,10.3,False,176.60000000000002,0
3137,AK,205.9,14.7,False,220.6,0
3138,LA,136.3,13.3,False,149.60000000000002,0
3139,AL,221.7,7.1,False,228.79999999999998,0
3140,IN,150.6,15.2,False,165.79999999999998,0
3141,MA,192.7,10.7,False,203.39999999999998,0
3142,DE,143.4,12.8,False,156.20000000000002,0
3143,SC,216.6,10.0,False,226.6,0
3144,NH,215.7,10.3,True,226.0,1
3145,LA,195.0,8.8,False,203.8,0
3146,MS,228.4,13.9,False,242.3,0
3147,NM,228.4,8.5,False,236.9,0
3148,WA,202.0,11.0,True,213.0,1
3149,SC,193.0,11.9,False,204.9,0
3150,MT,199.8,10.7,False,210.5,0
3151,ME,288.1,7.1,True,295.20000000000005,1
3152,NM,304.2,9.5,False,313.7,0
3153,AZ,187.9,10.5,False,198.4,0
3154,CT,174.6,6.3,False,180.9,0
3155,IL,268.6,9.6,False,278.20000000000005,0
3156,IN,214.9,10.4,False,225.3,0
3157,AR,171.8,6.2,True,178.0,1
3158,RI,237.4,9.3,False,246.70000000000002,0
3159,ND,61.4,7.8,False,69.2,0
3160,NH,231.9,2.1,False,234.0,0
3161,NV,300.0,10.0,False,310.0,0
3162,UT,140.5,13.3,False,153.8,0
3163,NC,177.1,6.9,False,184.0,0
3164,MI,179.6,11.0,False,190.6,0
3165,WI,242.1,9.1,False,251.2,0
3166,AR,244.3,10.2,True,254.5,1
3167,NH,197.3,9.0,False,206.3,0
3168,TX,251.3,11.2,True,262.5,1
3169,ID,201.0,12.0,True,213.0,1
3170,CT,208.9,7.5,False,216.4,0
3171,NH,277.8,9.7,False,287.5,0
3172,WY,223.8,12.3,False,236.10000000000002,0
3173,OR,275.5,12.9,False,288.4,0
3174,SC,325.9,8.6,False,334.5,0
3175,MD,246.2,8.3,False,254.5,0
3176,NY,123.0,8.1,False,131.1,0
3177,NM,217.7,12.8,False,230.5,0
3178,LA,130.7,13.8,False,144.5,0
3179,UT,214.6,9.4,False,224.0,0
3180,AL,156.3,12.2,False,168.5,0
3181,DE,144.0,10.1,False,154.1,0
3182,WV,139.4,7.8,False,147.20000000000002,0
3183,KY,128.2,8.4,False,136.6,0
3184,NC,269.3,6.8,False,276.1,0
3185,WV,231.9,11.9,False,243.8,0
3186,AZ,174.8,9.4,False,184.20000000000002,0
3187,WV,210.5,5.4,False,215.9,0
3188,ND,277.4,8.2,False,285.59999999999997,0
3189,WA,208.4,13.2,True,221.6,1
3190,ID,168.2,15.8,True,184.0,1
3191,CT,189.1,9.3,True,198.4,1
3192,OK,228.0,5.0,False,233.0,0
3193,IA,141.5,10.8,False,152.3,0
3194,NE,155.3,13.4,False,168.70000000000002,0
3195,ID,148.4,9.7,False,158.1,0
3196,OR,242.3,12.2,False,254.5,0
3197,SD,287.4,11.3,False,298.7,0
3198,DE,178.9,12.8,False,191.70000000000002,0
3199,WA,153.2,11.8,False,165.0,0
3200,CT,156.2,9.7,False,165.89999999999998,0
3201,MN,213.5,8.8,False,222.3,0
3202,WA,182.5,6.9,False,189.4,0
3203,PA,263.9,6.4,False,270.29999999999995,0
3204,ID,154.0,10.5,False,164.5,0
3205,MS,260.1,10.8,True,270.90000000000003,1
3206,WA,180.4,10.2,False,190.6,0
3207,DC,240.3,11.7,False,252.0,0
3208,KY,126.9,10.4,False,137.3,0
3209,OH,214.5,14.2,True,228.7,1
3210,TN,196.2,11.4,False,207.6,0
3211,ID,168.8,12.0,False,180.8,0
3212,WV,221.5,3.7,False,225.2,0
3213,WI,262.4,12.0,False,274.4,0
3214,OK,197.8,8.8,False,206.60000000000002,0
3215,WV,294.6,9.4,False,304.0,0
3216,SD,205.7,2.4,False,208.1,0
3217,KS,206.3,13.2,False,219.5,0
3218,NC,193.0,13.4,False,206.4,0
3219,NY,213.8,8.8,False,222.60000000000002,0
3220,WI,149.3,10.2,False,159.5,0
3221,SC,182.2,8.5,False,190.7,0
3222,UT,250.9,11.7,False,262.6,0
3223,NC,256.0,16.7,False,272.7,0
3224,IN,213.4,12.3,True,225.70000000000002,1
3225,AR,211.2,8.4,False,219.6,0
3226,ME,262.7,7.5,True,270.2,1
3227,NY,200.8,10.7,False,211.5,0
3228,OR,165.4,15.0,False,180.4,0
3229,IL,176.9,7.8,False,184.70000000000002,0
3230,MA,143.1,4.2,False,147.29999999999998,0
3231,CT,245.0,6.6,False,251.6,0
3232,WI,197.3,9.9,False,207.20000000000002,0
3233,OK,247.9,6.3,False,254.20000000000002,0
3234,DE,169.6,2.5,False,172.1,0
3235,AZ,175.2,4.9,False,180.1,0
3236,AK,112.4,7.5,False,119.9,0
3237,MI,152.9,10.9,False,163.8,0
3238,WA,197.7,8.8,True,206.5,1
3239,SD,215.3,10.2,False,225.5,0
3240,SD,292.4,5.0,False,297.4,0
3241,AK,191.9,11.3,True,203.20000000000002,1
3242,MA,264.0,8.4,False,272.4,0
3243,AR,169.5,10.3,True,179.8,1
3244,KS,214.6,7.2,False,221.79999999999998,0
3245,OR,180.8,12.6,False,193.4,0
3246,NC,203.5,11.9,True,215.4,1
3247,OK,47.4,3.9,True,51.3,1
3248,NJ,233.0,11.5,False,244.5,0
3249,OH,227.8,11.7,False,239.5,0
3250,NM,180.0,13.5,False,193.5,0
3251,OH,194.4,9.2,False,203.6,0
3252,MI,194.3,11.7,False,206.0,0
3253,KS,207.6,9.0,False,216.6,0
3254,IL,228.1,14.7,False,242.79999999999998,0
3255,RI,146.2,11.0,True,157.2,1
3256,AR,232.3,17.0,False,249.3,0
3257,NY,292.7,13.3,False,306.0,0
3258,WY,117.8,13.4,False,131.2,0
3259,NC,113.8,15.0,False,128.8,0
3260,OR,130.6,13.9,False,144.5,0
3261,VT,131.1,7.3,False,138.4,0
3262,SD,139.2,10.1,False,149.29999999999998,0
3263,DC,202.5,6.0,False,208.5,0
3264,RI,214.5,5.9,False,220.4,0
3265,ID,251.7,11.0,True,262.7,1
3266,OK,186.4,9.7,False,196.1,0
3267,MN,190.9,8.8,False,199.70000000000002,0
3268,WA,223.5,12.7,True,236.2,1
3269,WV,162.8,10.5,False,173.3,0
3270,NH,181.2,12.8,False,194.0,0
3271,WI,238.4,12.5,False,250.9,0
3272,MD,229.4,12.9,True,242.3,1
3273,IN,322.2,14.7,False,336.9,0
3274,IN,125.6,8.0,False,133.6,0
3275,NY,242.9,0.0,False,242.9,0
3276,OR,241.4,8.8,False,250.20000000000002,0
3277,OK,238.5,10.0,False,248.5,0
3278,WI,282.5,10.6,False,293.1,0
3279,NJ,148.0,8.3,False,156.3,0
3280,AR,271.8,10.0,True,281.8,1
3281,UT,274.9,5.1,False,280.0,0
3282,DC,234.0,7.7,False,241.7,0
3283,AK,198.4,12.4,False,210.8,0
3284,AZ,174.3,13.2,False,187.5,0
3285,KS,182.4,11.8,False,194.20000000000002,0
3286,OH,158.4,13.1,False,171.5,0
3287,KS,184.6,10.9,True,195.5,1
3288,SC,247.6,4.9,False,252.5,0
3289,TN,104.7,13.2,False,117.9,0
3290,CA,218.5,0.0,False,218.5,0
3291,MI,150.0,13.9,True,163.9,1
3292,IN,166.2,11.7,False,177.89999999999998,0
3293,RI,188.9,9.1,False,198.0,0
3294,MO,198.0,12.3,False,210.3,0
3295,TN,128.7,11.7,False,140.39999999999998,0
3296,CT,154.9,9.0,False,163.9,0
3297,ME,160.6,11.3,False,171.9,0
3298,MD,144.4,12.3,False,156.70000000000002,0
3299,NC,201.4,11.0,False,212.4,0
3300,SC,166.7,7.1,False,173.79999999999998,0
3301,CA,156.8,10.4,True,167.20000000000002,1
3302,LA,153.5,7.8,False,161.3,0
3303,WI,247.6,11.5,False,259.1,0
3304,IL,206.5,13.8,True,220.3,1
3305,IN,174.2,11.5,False,185.7,0
3306,AL,229.5,8.1,False,237.6,0
3307,OK,160.7,17.8,False,178.5,0
3308,IA,265.9,13.3,False,279.2,0
3309,VT,255.3,12.0,False,267.3,0
3310,NY,224.8,13.6,False,238.4,0
3311,LA,188.3,6.9,False,195.20000000000002,0
3312,SC,262.4,14.2,False,276.59999999999997,0
3313,ID,191.4,10.0,False,201.4,0
3314,MO,131.9,9.1,False,141.0,0
3315,ME,178.3,6.5,False,184.8,0
3316,MS,220.3,12.3,False,232.60000000000002,0
3317,SD,211.1,7.8,False,218.9,0
3318,OK,192.5,11.6,False,204.1,0
3319,WY,280.9,15.9,False,296.79999999999995,0
3320,GA,120.1,9.7,True,129.79999999999998,1
3321,VT,210.1,13.2,False,223.29999999999998,0
3322,MD,180.5,11.5,True,192.0,1
3323,IN,227.0,13.6,True,240.6,1
3324,WV,193.7,11.6,False,205.29999999999998,0
3325,OH,243.3,9.3,False,252.60000000000002,0
3326,OH,178.9,14.9,False,193.8,0
3327,SC,221.4,11.8,False,233.20000000000002,0
3328,AZ,279.1,9.9,False,289.0,0
3329,WV,191.3,9.6,False,200.9,0
3330,RI,191.9,14.1,False,206.0,0
3331,CT,139.2,5.0,False,144.2,0
3332,TN,241.4,13.7,False,255.1,0
